1.958	-0.0100708	0.0579834	0.0479126
1.96	-0.00976563	0.0585938	0.0488281
1.962	-0.00976563	0.0592041	0.0494385
1.964	-0.00823975	0.0592041	0.0509644
1.966	-0.00640869	0.0590515	0.0526428
1.968	-0.00610352	0.0592041	0.0531006
1.97	-0.00579834	0.0592041	0.0534058
1.972	-0.00518799	0.0588989	0.0537109
1.974	-0.00579834	0.0584412	0.0526428
1.976	-0.00671387	0.0575256	0.0508118
1.978	-0.00610352	0.0558472	0.0497437
1.98	-0.00610352	0.0544739	0.0483704
1.982	-0.00671387	0.0535583	0.0468445
1.984	-0.00549316	0.0521851	0.0466919
1.986	-0.00427246	0.0509644	0.0466919
1.988	-0.00457764	0.0508118	0.0462341
1.99	-0.00427246	0.0508118	0.0465393
1.992	-0.00305176	0.0509644	0.0479126
1.994	-0.00335693	0.0515747	0.0482178
1.996	-0.00396729	0.0521851	0.0482178
1.998	-0.00335693	0.0521851	0.0488281
2	-0.00396729	0.0523376	0.0483704
2.002	-0.00488281	0.0526428	0.04776
2.004	-0.00488281	0.0526428	0.04776
2.006	-0.00488281	0.0527954	0.0479126
2.008	-0.00549316	0.0534058	0.0479126
2.01	-0.00457764	0.0538635	0.0492859
2.012	-0.00183105	0.0541687	0.0523376
2.014	0	0.0550842	0.0550842
2.016	0.00152588	0.0561523	0.0576782
2.018	0.00488281	0.0567627	0.0616455
2.02	0.00732422	0.0578308	0.065155
2.022	0.00793457	0.059967	0.0679016
2.024	0.00854492	0.0630188	0.0715637
2.026	0.00854492	0.0669861	0.075531
2.028	0.00732422	0.0714111	0.0787354
2.03	0.00732422	0.0752258	0.08255
2.032	0.0088501	0.0775146	0.0863647
2.034	0.00976563	0.0790405	0.0888062
2.036	0.0112915	0.0794983	0.0907898
2.038	0.0149536	0.0788879	0.0938416
2.04	0.0189209	0.0776672	0.0965881
2.042	0.0228882	0.0762939	0.0991821
2.044	0.0286865	0.0744629	0.103149
2.046	0.03479	0.0724792	0.107269
2.048	0.0390625	0.0709534	0.110016
2.05	0.0424194	0.0692749	0.111694
2.052	0.0445557	0.0682068	0.112762
2.054	0.0436401	0.0679016	0.111542
2.056	0.0415039	0.0680542	0.109558
2.058	0.0396729	0.0671387	0.106812
2.06	0.0363159	0.0656128	0.101929
2.062	0.0320435	0.0630188	0.0950623
2.064	0.0292969	0.0592041	0.088501
2.066	0.0274658	0.0547791	0.0822449
2.068	0.0256348	0.0506592	0.0762939
2.07	0.0259399	0.0462341	0.0721741
2.072	0.0271606	0.0421143	0.0692749
2.074	0.0265503	0.0386047	0.065155
2.076	0.0256348	0.0346375	0.0602722
2.078	0.0250244	0.0300598	0.0550842
2.08	0.022583	0.0260925	0.0486755
2.082	0.017395	0.0227356	0.0401306
2.084	0.012207	0.0189209	0.0311279
2.086	0.00610352	0.0144958	0.0205994
2.088	-0.00152588	0.00976563	0.00823975
2.09	-0.00793457	0.00457764	-0.00335693
2.092	-0.012207	-0.000762939	-0.01297
2.094	-0.0161743	-0.00473022	-0.0209045
2.096	-0.0186157	-0.00778198	-0.0263977
2.098	-0.0183105	-0.0102234	-0.0285339
2.1	-0.0170898	-0.0119019	-0.0289917
2.102	-0.015564	-0.0128174	-0.0283813
2.104	-0.0125122	-0.0137329	-0.0262451
2.106	-0.00946045	-0.0144958	-0.0239563
2.108	-0.00762939	-0.014801	-0.0224304
2.11	-0.00549316	-0.015564	-0.0210571
2.112	-0.00335693	-0.0164795	-0.0198364
2.114	-0.00305176	-0.0167847	-0.0198364
2.116	-0.00305176	-0.0167847	-0.0198364
2.118	-0.00244141	-0.0167847	-0.0192261
2.12	-0.00274658	-0.0160217	-0.0187683
2.122	-0.00396729	-0.014801	-0.0187683
2.124	-0.00396729	-0.0138855	-0.0178528
2.126	-0.00396729	-0.0128174	-0.0167847
2.128	-0.00518799	-0.0115967	-0.0167847
2.13	-0.00518799	-0.0109863	-0.0161743
2.132	-0.00396729	-0.0112915	-0.0152588
2.134	-0.00396729	-0.0112915	-0.0152588
2.136	-0.00396729	-0.0111389	-0.0151062
2.138	-0.00244141	-0.0114441	-0.0138855
2.14	-0.0012207	-0.0126648	-0.0138855
2.142	-0.000305176	-0.0163269	-0.0166321
2.144	0.00274658	-0.0248718	-0.0221252
2.146	0.00762939	-0.0386047	-0.0309753
2.148	0.0112915	-0.0544739	-0.0431824
2.15	0.0146484	-0.0683594	-0.0537109
2.152	0.0177002	-0.0772095	-0.0595093
2.154	0.0189209	-0.0811768	-0.0622559
2.156	0.0222778	-0.0813293	-0.0590515
2.158	0.0302124	-0.0778198	-0.0476074
2.16	0.0424194	-0.0709534	-0.0285339
2.162	0.06073	-0.0614929	-0.000762939
2.164	0.0872803	-0.0480652	0.0392151
2.166	0.119934	-0.0262451	0.093689
2.168	0.154419	0.00747681	0.161896
2.17	0.190125	0.0549316	0.245056
2.172	0.223083	0.116577	0.339661
2.174	0.248108	0.191193	0.439301
2.176	0.262756	0.275421	0.538177
2.178	0.263977	0.361938	0.625916
2.18	0.246582	0.437317	0.683899
2.182	0.210266	0.487823	0.69809
2.184	0.161743	0.506439	0.668182
2.186	0.104065	0.494843	0.598907
2.188	0.0384521	0.459747	0.498199
2.19	-0.0302124	0.406494	0.376282
2.192	-0.0970459	0.338287	0.241241
2.194	-0.157471	0.257416	0.0999451
2.196	-0.204468	0.167236	-0.0372314
2.198	-0.232849	0.0733948	-0.159454
2.2	-0.244751	-0.014801	-0.259552
2.202	-0.241394	-0.0889587	-0.330353
2.204	-0.223694	-0.144348	-0.368042
2.206	-0.195313	-0.180206	-0.375519
2.208	-0.161438	-0.199585	-0.361023
2.21	-0.122986	-0.207214	-0.3302
2.212	-0.0839233	-0.207214	-0.291138
2.214	-0.0488281	-0.202332	-0.25116
2.216	-0.0192261	-0.194092	-0.213318
2.218	0.00488281	-0.182495	-0.177612
2.22	0.0195313	-0.166016	-0.146484
2.222	0.0253296	-0.144958	-0.119629
2.224	0.0256348	-0.122223	-0.0965881
2.226	0.0219727	-0.100098	-0.078125
2.228	0.0140381	-0.0813293	-0.0672913
2.23	0.00671387	-0.0692749	-0.062561
2.232	0.00183105	-0.0654602	-0.0636292
2.234	-0.00244141	-0.068512	-0.0709534
2.236	-0.00488281	-0.0764465	-0.0813293
2.238	-0.00457764	-0.0863647	-0.0909424
2.24	-0.00396729	-0.0946045	-0.0985718
2.242	-0.00396729	-0.0984192	-0.102386
2.244	-0.00335693	-0.0975037	-0.100861
2.246	-0.00305176	-0.0923157	-0.0953674
2.248	-0.00457764	-0.0845337	-0.0891113
2.25	-0.00518799	-0.0776672	-0.0828552
2.252	-0.00457764	-0.0732422	-0.0778198
2.254	-0.00427246	-0.0712585	-0.075531
2.256	-0.00335693	-0.0718689	-0.0752258
2.258	-0.000610352	-0.0741577	-0.0747681
2.26	0.0012207	-0.0759888	-0.0747681
2.262	0.000915527	-0.0761414	-0.0752258
2.264	0.0012207	-0.0747681	-0.0735474
2.266	0.00152588	-0.0717163	-0.0701904
2.268	0.000305176	-0.067749	-0.0674438
2.27	0	-0.0642395	-0.0642395
2.272	0.00152588	-0.0621033	-0.0605774
2.274	0.00244141	-0.0608826	-0.0584412
2.276	0.00305176	-0.0598145	-0.0567627
2.278	0.00518799	-0.0584412	-0.0532532
2.28	0.00579834	-0.0558472	-0.0500488
2.282	0.00549316	-0.0535583	-0.0480652
2.284	0.00640869	-0.0526428	-0.0462341
2.286	0.00732422	-0.0524902	-0.045166
2.288	0.00701904	-0.0523376	-0.0453186
2.29	0.00701904	-0.0520325	-0.0450134
2.292	0.00793457	-0.0518799	-0.0439453
2.294	0.00701904	-0.0511169	-0.0440979
2.296	0.00579834	-0.0505066	-0.0447083
2.298	0.00671387	-0.050354	-0.0436401
2.3	0.00823975	-0.0497437	-0.0415039
2.302	0.0088501	-0.0482178	-0.0393677
2.304	0.0106812	-0.045929	-0.0352478
2.306	0.0115967	-0.0427246	-0.0311279
2.308	0.0106812	-0.0386047	-0.0279236
2.31	0.010376	-0.0350952	-0.0247192
2.312	0.0112915	-0.0328064	-0.0215149
2.314	0.0115967	-0.0318909	-0.0202942
2.316	0.0112915	-0.0318909	-0.0205994
2.318	0.012207	-0.0331116	-0.0209045
2.32	0.0128174	-0.0344849	-0.0216675
2.322	0.0125122	-0.0352478	-0.0227356
2.324	0.0143433	-0.0357056	-0.0213623
2.326	0.0170898	-0.0354004	-0.0183105
2.328	0.0186157	-0.0338745	-0.0152588
2.33	0.0213623	-0.0320435	-0.0106812
2.332	0.0253296	-0.0308228	-0.00549316
2.334	0.0274658	-0.0296021	-0.00213623
2.336	0.0289917	-0.0283813	0.000610352
2.338	0.0314331	-0.027771	0.00366211
2.34	0.032959	-0.0270081	0.00595093
2.342	0.032959	-0.0259399	0.00701904
2.344	0.0335693	-0.0254822	0.00808716
2.346	0.03479	-0.0254822	0.00930786
2.348	0.0350952	-0.0259399	0.00915527
2.35	0.0366211	-0.0271606	0.00946045
2.352	0.039978	-0.0291443	0.0108337
2.354	0.0424194	-0.0309753	0.0114441
2.356	0.0448608	-0.0328064	0.0120544
2.358	0.0485229	-0.0346375	0.0138855
2.36	0.0518799	-0.0360107	0.0158691
2.362	0.0540161	-0.0367737	0.0172424
2.364	0.0567627	-0.037384	0.0193787
2.366	0.0598145	-0.0378418	0.0219727
2.368	0.0610352	-0.0378418	0.0231934
2.37	0.0634766	-0.0382996	0.025177
2.372	0.0668335	-0.0392151	0.0276184
2.374	0.0698853	-0.039978	0.0299072
2.376	0.0723267	-0.0408936	0.0314331
2.378	0.0769043	-0.0424194	0.0344849
2.38	0.0814819	-0.0442505	0.0372314
2.382	0.0854492	-0.0457764	0.0396729
2.384	0.090332	-0.0474548	0.0428772
2.386	0.0952148	-0.0482178	0.0469971
2.388	0.0982666	-0.0479126	0.050354
2.39	0.101929	-0.0473022	0.0546265
2.392	0.105896	-0.0465393	0.0593567
2.394	0.108337	-0.0454712	0.0628662
2.396	0.109863	-0.0442505	0.0656128
2.398	0.112	-0.0434875	0.068512
2.4	0.11322	-0.0424194	0.0708008
2.402	0.113525	-0.0405884	0.072937
2.404	0.114441	-0.0387573	0.0756836
2.406	0.115967	-0.0370789	0.0788879
2.408	0.116577	-0.0354004	0.0811768
2.41	0.117188	-0.0341797	0.0830078
2.412	0.118408	-0.0328064	0.0856018
2.414	0.116882	-0.0300598	0.0868225
2.416	0.113831	-0.0262451	0.0875854
2.418	0.110168	-0.0215149	0.0886536
2.42	0.10498	-0.0157166	0.0892639
2.422	0.0982666	-0.00946045	0.0888062
2.424	0.0924683	-0.00320435	0.0892639
2.426	0.0863647	0.00350952	0.0898743
2.428	0.0775146	0.0119019	0.0894165
2.43	0.0689697	0.0209045	0.0898743
2.432	0.0610352	0.0300598	0.091095
2.434	0.0506592	0.0398254	0.0904846
2.436	0.0393677	0.0492859	0.0886536
2.438	0.0292969	0.057373	0.0866699
2.44	0.0189209	0.0640869	0.0830078
2.442	0.00823975	0.0697327	0.0779724
2.444	-0.0012207	0.0735474	0.0723267
2.446	-0.010376	0.0759888	0.0656128
2.448	-0.0210571	0.0775146	0.0564575
2.45	-0.0308228	0.0775146	0.0466919
2.452	-0.0384521	0.0762939	0.0378418
2.454	-0.0460815	0.0747681	0.0286865
2.456	-0.0534058	0.0733948	0.019989
2.458	-0.0588989	0.0717163	0.0128174
2.46	-0.0634766	0.0701904	0.00671387
2.462	-0.067749	0.0688171	0.00106812
2.464	-0.0698853	0.0671387	-0.00274658
2.466	-0.071106	0.065155	-0.00595093
2.468	-0.0735474	0.063324	-0.0102234
2.47	-0.0750732	0.0613403	-0.0137329
2.472	-0.0744629	0.0585938	-0.0158691
2.474	-0.0744629	0.0556946	-0.0187683
2.476	-0.0744629	0.0526428	-0.0218201
2.478	-0.0735474	0.0491333	-0.0244141
2.48	-0.0732422	0.0456238	-0.0276184
2.482	-0.0735474	0.0428772	-0.0306702
2.484	-0.0732422	0.0405884	-0.0326538
2.486	-0.072937	0.0390625	-0.0338745
2.488	-0.072937	0.0382996	-0.0346375
2.49	-0.0720215	0.0378418	-0.0341797
2.492	-0.0695801	0.0375366	-0.0320435
2.494	-0.067749	0.0376892	-0.0300598
2.496	-0.065918	0.0378418	-0.0280762
2.498	-0.0628662	0.0375366	-0.0253296
2.5	-0.0604248	0.0372314	-0.0231934
2.502	-0.0582886	0.0367737	-0.0215149
2.504	-0.0552368	0.0358582	-0.0193787
2.506	-0.0527954	0.0352478	-0.0175476
2.508	-0.0527954	0.0352478	-0.0175476
2.51	-0.0527954	0.0350952	-0.0177002
2.512	-0.0512695	0.0344849	-0.0167847
2.514	-0.0506592	0.0341797	-0.0164795
2.516	-0.050354	0.0341797	-0.0161743
2.518	-0.0488281	0.0341797	-0.0146484
2.52	-0.0479126	0.0344849	-0.0134277
2.522	-0.0473022	0.0350952	-0.012207
2.524	-0.0457764	0.035553	-0.0102234
2.526	-0.0436401	0.035553	-0.00808716
2.528	-0.0430298	0.035553	-0.00747681
2.53	-0.0418091	0.03479	-0.00701904
2.532	-0.0396729	0.032959	-0.00671387
2.534	-0.0384521	0.0312805	-0.00717163
2.536	-0.0378418	0.0297546	-0.00808716
2.538	-0.0366211	0.0286865	-0.00793457
2.54	-0.0366211	0.0285339	-0.00808716
2.542	-0.0372314	0.0286865	-0.00854492
2.544	-0.0360107	0.0285339	-0.00747681
2.546	-0.0341797	0.0283813	-0.00579834
2.548	-0.0335693	0.0286865	-0.00488281
2.55	-0.0317383	0.0286865	-0.00305176
2.552	-0.0286865	0.0283813	-0.000305176
2.554	-0.0271606	0.0286865	0.00152588
2.556	-0.0265503	0.0291443	0.00259399
2.558	-0.0259399	0.0292969	0.00335693
2.56	-0.0265503	0.0296021	0.00305176
2.562	-0.0280762	0.0300598	0.00198364
2.564	-0.0280762	0.0300598	0.00198364
2.566	-0.0271606	0.0296021	0.00244141
2.568	-0.0265503	0.0289917	0.00244141
2.57	-0.0247192	0.0279236	0.00320435
2.572	-0.0213623	0.0263977	0.0050354
2.574	-0.0192261	0.0253296	0.00610352
2.576	-0.0177002	0.0245667	0.00686646
2.578	-0.015564	0.0233459	0.00778198
2.58	-0.0140381	0.0221252	0.00808716
2.582	-0.0140381	0.0212097	0.00717163
2.584	-0.0131226	0.0201416	0.00701904
2.586	-0.0128174	0.0193787	0.00656128
2.588	-0.0143433	0.0195313	0.00518799
2.59	-0.015564	0.0201416	0.00457764
2.592	-0.0149536	0.020752	0.00579834
2.594	-0.0149536	0.0219727	0.00701904
2.596	-0.0149536	0.0233459	0.00839233
2.598	-0.0134277	0.0242615	0.0108337
2.6	-0.0131226	0.0253296	0.012207
2.602	-0.0137329	0.0263977	0.0126648
2.604	-0.0128174	0.0270081	0.0141907
2.606	-0.0115967	0.0276184	0.0160217
2.608	-0.012207	0.0297546	0.0175476
2.61	-0.0125122	0.0320435	0.0195313
2.612	-0.0112915	0.0331116	0.0218201
2.614	-0.0109863	0.0320435	0.0210571
2.616	-0.0109863	0.0289917	0.0180054
2.618	-0.00976563	0.0250244	0.0152588
2.62	-0.0088501	0.0213623	0.0125122
2.622	-0.0088501	0.0189209	0.0100708
2.624	-0.00793457	0.0167847	0.0088501
2.626	-0.00701904	0.0154114	0.00839233
2.628	-0.00793457	0.0146484	0.00671387
2.63	-0.00823975	0.0143433	0.00610352
2.632	-0.00793457	0.0143433	0.00640869
2.634	-0.00854492	0.0154114	0.00686646
2.636	-0.0088501	0.0166321	0.00778198
2.638	-0.00671387	0.0170898	0.010376
2.64	-0.00488281	0.0169373	0.0120544
2.642	-0.00427246	0.0166321	0.0123596
2.644	-0.00335693	0.0157166	0.0123596
2.646	-0.00244141	0.0144958	0.0120544
2.648	-0.00335693	0.0135803	0.0102234
2.65	-0.00427246	0.0125122	0.00823975
2.652	-0.00488281	0.0115967	0.00671387
2.654	-0.00610352	0.0109863	0.00488281
2.656	-0.00732422	0.0105286	0.00320435
2.658	-0.00732422	0.00991821	0.00259399
2.66	-0.00793457	0.00976563	0.00183105
2.662	-0.00976563	0.0100708	0.000305176
2.664	-0.010376	0.00961304	-0.000762939
2.666	-0.0100708	0.00854492	-0.00152588
2.668	-0.010376	0.00717163	-0.00320435
2.67	-0.00976563	0.00564575	-0.00411987
2.672	-0.00823975	0.00411987	-0.00411987
2.674	-0.00823975	0.00335693	-0.00488281
2.676	-0.00854492	0.00320435	-0.00534058
2.678	-0.00823975	0.00305176	-0.00518799
2.68	-0.00854492	0.00366211	-0.00488281
2.682	-0.010376	0.00457764	-0.00579834
2.684	-0.0106812	0.00473022	-0.00595093
2.686	-0.010376	0.00411987	-0.0062561
2.688	-0.0115967	0.00320435	-0.00839233
2.69	-0.012207	0.00183105	-0.010376
2.692	-0.010376	-0.000457764	-0.0108337
2.694	-0.00915527	-0.00213623	-0.0112915
2.696	-0.00854492	-0.00305176	-0.0115967
2.698	-0.00762939	-0.00350952	-0.0111389
2.7	-0.00762939	-0.00366211	-0.0112915
2.702	-0.00793457	-0.00350952	-0.0114441
2.704	-0.00671387	-0.00396729	-0.0106812
2.706	-0.00549316	-0.00442505	-0.00991821
2.708	-0.00732422	-0.0038147	-0.0111389
2.71	-0.00854492	-0.00350952	-0.0120544
2.712	-0.00823975	-0.0038147	-0.0120544
2.714	-0.00793457	-0.00411987	-0.0120544
2.716	-0.00762939	-0.00488281	-0.0125122
2.718	-0.00610352	-0.0062561	-0.0123596
2.72	-0.00549316	-0.00732422	-0.0128174
2.722	-0.00640869	-0.00793457	-0.0143433
2.724	-0.00640869	-0.00869751	-0.0151062
2.726	-0.00579834	-0.00946045	-0.0152588
2.728	-0.00610352	-0.00930786	-0.0154114
2.73	-0.00640869	-0.00869751	-0.0151062
2.732	-0.00640869	-0.00778198	-0.0141907
2.734	-0.00793457	-0.00610352	-0.0140381
2.736	-0.0100708	-0.00442505	-0.0144958
2.738	-0.010376	-0.00320435	-0.0135803
2.74	-0.0112915	-0.00198364	-0.0132751
2.742	-0.012207	-0.0012207	-0.0134277
2.744	-0.0109863	-0.00167847	-0.0126648
2.746	-0.00946045	-0.00274658	-0.012207
2.748	-0.00946045	-0.00366211	-0.0131226
2.75	-0.00915527	-0.00473022	-0.0138855
2.752	-0.00762939	-0.00671387	-0.0143433
2.754	-0.00701904	-0.00839233	-0.0154114
2.756	-0.00732422	-0.00976563	-0.0170898
2.758	-0.00671387	-0.0109863	-0.0177002
2.76	-0.00671387	-0.0117493	-0.0184631
2.762	-0.00823975	-0.0114441	-0.0196838
2.764	-0.00854492	-0.0111389	-0.0196838
2.766	-0.00793457	-0.0108337	-0.0187683
2.768	-0.00793457	-0.0106812	-0.0186157
2.77	-0.00701904	-0.0111389	-0.018158
2.772	-0.00518799	-0.0123596	-0.0175476
2.774	-0.00488281	-0.0132751	-0.018158
2.776	-0.00579834	-0.0137329	-0.0195313
2.778	-0.00549316	-0.0143433	-0.0198364
2.78	-0.00610352	-0.0143433	-0.0204468
2.782	-0.00823975	-0.0137329	-0.0219727
2.784	-0.00915527	-0.0134277	-0.022583
2.786	-0.00946045	-0.0131226	-0.022583
2.788	-0.0112915	-0.0125122	-0.0238037
2.79	-0.0119019	-0.0119019	-0.0238037
2.792	-0.010376	-0.0115967	-0.0219727
2.794	-0.00946045	-0.0108337	-0.0202942
2.796	-0.00854492	-0.00991821	-0.0184631
2.798	-0.00610352	-0.00930786	-0.0154114
2.8	-0.00457764	-0.0088501	-0.0134277
2.802	-0.00488281	-0.00793457	-0.0128174
2.804	-0.00427246	-0.00717163	-0.0114441
2.806	-0.00396729	-0.00671387	-0.0106812
2.808	-0.00518799	-0.00640869	-0.0115967
2.81	-0.00610352	-0.00656128	-0.0126648
2.812	-0.00610352	-0.00747681	-0.0135803
2.814	-0.00701904	-0.00823975	-0.0152588
2.816	-0.00793457	-0.00930786	-0.0172424
2.818	-0.00701904	-0.0108337	-0.0178528
2.82	-0.00579834	-0.0125122	-0.0183105
2.822	-0.00579834	-0.0141907	-0.019989
2.824	-0.00488281	-0.0161743	-0.0210571
2.826	-0.00396729	-0.0177002	-0.0216675
2.828	-0.00488281	-0.0180054	-0.0228882
2.83	-0.00549316	-0.0178528	-0.0233459
2.832	-0.00488281	-0.0177002	-0.022583
2.834	-0.00518799	-0.0172424	-0.0224304
2.836	-0.00579834	-0.0166321	-0.0224304
2.838	-0.00488281	-0.0164795	-0.0213623
2.84	-0.00427246	-0.0160217	-0.0202942
2.842	-0.00457764	-0.0154114	-0.019989
2.844	-0.00366211	-0.0151062	-0.0187683
2.846	-0.00213623	-0.0149536	-0.0170898
2.848	-0.00244141	-0.0144958	-0.0169373
2.85	-0.00274658	-0.0141907	-0.0169373
2.852	-0.00183105	-0.0144958	-0.0163269
2.854	-0.00152588	-0.0143433	-0.0158691
2.856	-0.00183105	-0.0138855	-0.0157166
2.858	-0.000305176	-0.0135803	-0.0138855
2.86	0.000915527	-0.0131226	-0.012207
2.862	0.000915527	-0.012207	-0.0112915
2.864	0.00244141	-0.0115967	-0.00915527
2.866	0.00427246	-0.0114441	-0.00717163
2.868	0.00427246	-0.0108337	-0.00656128
2.87	0.00457764	-0.00991821	-0.00534058
2.872	0.00579834	-0.00854492	-0.00274658
2.874	0.00579834	-0.00640869	-0.000610352
2.876	0.00518799	-0.00366211	0.00152588
2.878	0.00549316	-0.000915527	0.00457764
2.88	0.00549316	0.00213623	0.00762939
2.882	0.00457764	0.00564575	0.0102234
2.884	0.00488281	0.00839233	0.0132751
2.886	0.00579834	0.0106812	0.0164795
2.888	0.00640869	0.0137329	0.0201416
2.89	0.00823975	0.0170898	0.0253296
2.892	0.0128174	0.0198364	0.0326538
2.894	0.0177002	0.0210571	0.0387573
2.896	0.0228882	0.0202942	0.0431824
2.898	0.0286865	0.0184631	0.0471497
2.9	0.0326538	0.0166321	0.0492859
2.902	0.0338745	0.0151062	0.0489807
2.904	0.0341797	0.0132751	0.0474548
2.906	0.0341797	0.0108337	0.0450134
2.908	0.0317383	0.00823975	0.039978
2.91	0.0292969	0.0050354	0.0343323
2.912	0.0274658	0.00152588	0.0289917
2.914	0.0244141	-0.00137329	0.0230408
2.916	0.0201416	-0.0038147	0.0163269
2.918	0.017395	-0.00610352	0.0112915
2.92	0.0146484	-0.00778198	0.00686646
2.922	0.0112915	-0.00900269	0.00228882
2.924	0.0088501	-0.010376	-0.00152588
2.926	0.00671387	-0.0123596	-0.00564575
2.928	0.00396729	-0.0151062	-0.0111389
2.93	0.00213623	-0.0189209	-0.0167847
2.932	0.0012207	-0.0234985	-0.0222778
2.934	-0.00183105	-0.0276184	-0.0294495
2.936	-0.00701904	-0.0312805	-0.0382996
2.938	-0.012207	-0.0352478	-0.0474548
2.94	-0.0180054	-0.0387573	-0.0567627
2.942	-0.0238037	-0.0419617	-0.0657654
2.944	-0.0262451	-0.045166	-0.0714111
2.946	-0.0268555	-0.0480652	-0.0749207
2.948	-0.027771	-0.0500488	-0.0778198
2.95	-0.0280762	-0.0511169	-0.0791931
2.952	-0.0265503	-0.0515747	-0.078125
2.954	-0.0259399	-0.0512695	-0.0772095
2.956	-0.0262451	-0.050354	-0.0765991
2.958	-0.0253296	-0.0495911	-0.0749207
2.96	-0.0244141	-0.0485229	-0.072937
2.962	-0.0241089	-0.0473022	-0.0714111
2.964	-0.0219727	-0.0465393	-0.068512
2.966	-0.0189209	-0.045929	-0.0648499
2.968	-0.0180054	-0.0447083	-0.0627136
2.97	-0.0183105	-0.0428772	-0.0611877
2.972	-0.0189209	-0.0404358	-0.0593567
2.974	-0.0210571	-0.0376892	-0.0587463
2.976	-0.0222778	-0.035553	-0.0578308
2.978	-0.0213623	-0.0344849	-0.0558472
2.98	-0.0201416	-0.0338745	-0.0540161
2.982	-0.0201416	-0.0326538	-0.0527954
2.984	-0.0195313	-0.0315857	-0.0511169
2.986	-0.0186157	-0.0309753	-0.0495911
2.988	-0.0189209	-0.0305176	-0.0494385
2.99	-0.0192261	-0.0308228	-0.0500488
2.992	-0.0180054	-0.0331116	-0.0511169
2.994	-0.0164795	-0.0384521	-0.0549316
2.996	-0.0137329	-0.0485229	-0.0622559
2.998	-0.00854492	-0.0634766	-0.0720215
3	-0.00427246	-0.0787354	-0.0830078
3.002	-0.00305176	-0.0894165	-0.0924683
3.004	-0.00213623	-0.0933838	-0.09552
3.006	-0.000915527	-0.0906372	-0.0915527
3.008	0.0012207	-0.0816345	-0.0804138
3.01	0.00854492	-0.0692749	-0.06073
3.012	0.0238037	-0.055542	-0.0317383
3.014	0.0460815	-0.0392151	0.00686646
3.016	0.0747681	-0.0175476	0.0572205
3.018	0.109253	0.01297	0.122223
3.02	0.144653	0.0550842	0.199738
3.022	0.177612	0.110168	0.287781
3.024	0.205994	0.177155	0.383148
3.026	0.225525	0.255432	0.480957
3.028	0.230103	0.342712	0.572815
3.03	0.218201	0.428619	0.64682
3.032	0.19043	0.495605	0.686035
3.034	0.14801	0.532684	0.680695
3.036	0.09552	0.538025	0.633545
3.038	0.0390625	0.516663	0.555725
3.04	-0.0216675	0.477753	0.456085
3.042	-0.0857544	0.426025	0.340271
3.044	-0.144653	0.360413	0.215759
3.046	-0.192261	0.279999	0.087738
3.048	-0.22522	0.188141	-0.0370789
3.05	-0.240784	0.0920105	-0.148773
3.052	-0.240173	0.00244141	-0.237732
3.054	-0.227661	-0.0708008	-0.298462
3.056	-0.205688	-0.123444	-0.329132
3.058	-0.175476	-0.157166	-0.332642
3.06	-0.142212	-0.176086	-0.318298
3.062	-0.108948	-0.184479	-0.293427
3.064	-0.0753784	-0.186157	-0.261536
3.066	-0.0442505	-0.183411	-0.227661
3.068	-0.0189209	-0.175934	-0.194855
